merchant_id,merchant_name,mcc,mcc_imputed,merchant_category,business_type,city,state,onboarding_date,settlement_account_on_file,merchant_status,declared_avg_ticket_size,declared_avg_ticket_size_was_negative
MCH6372,G0da and S0ns,5699,False,Apparel & Fashion,Individual,Chennai,Tamil Nadu,2024-05-14 00:00:00,True,ACTIVE,515.6,False
MCH8093,"Seth, Bassi and Raman",7011,False,Hotel & Lodging,Partnership,Hyderabad,Telangana,2024-05-15 00:00:00,True,ACTIVE,1629.96,False
MCH2159,Sawhney LLC,5812,False,Restaurants & Food Service,Sole Proprietorship,Jalandhar,Punjab,2024-05-16 00:00:00,True,ACTIVE,1420.0,False
MCH3369,"yadav, deep and bassi",5999,False,Retail - Other,Individual,Lucknow,Uttar Pradesh,2024-05-16 00:00:00,True,ACTIVE,786.0,False
MCH8509,RAMAN-HANS,5699,False,Apparel & Fashion,Individual,Lucknow,Uttar Pradesh,2024-05-16 00:00:00,True,INACTIVE,882.0,False
MCH4097,"Kala, Khatri and D’Alia",5411,False,Grocery,Private Limited,Ludhiana,Punjab,2024-05-17 00:00:00,True,INACTIVE,1958.39,False
MCH5467,"Kurian, Anne and Borra",4814,False,Telecom & Mobile,Individual,Ludhiana,Punjab,2024-05-17 00:00:00,True,ACTIVE,940.0,False
MCH4727,Dua-Mishra,5311,False,Department Store,Sole Proprietorship,Pune,Maharashtra,2024-05-18 00:00:00,True,ACTIVE,1242.0,False
MCH4843,Dugar-Master,5912,False,Pharmacy & Medical,Sole Proprietorship,Hyderabad,Telangana,2024-05-18 00:00:00,True,ACTIVE,1023.41,False
MCH3578,"badal, gopal and walla",4131,False,Transportation & Travel,Individual,Amritsar,Punjab,2024-05-19 20:33:00,True,ACTIVE,14795.0,False
MCH1326,"Chaudhry, Agrawa1 and Sridhar",5942,False,Books & Stationery,Sole Proprietorship,Bengaluru,Karnataka,2024-05-20 00:00:00,True,ACTIVE,177.58,False
MCH4200,Mahajan Group,5942,False,Books & Stationery,Sole Proprietorship,Pune,Maharashtra,2024-05-21 03:12:53,True,ACTIVE,839.74,False
MCH4127,Subramaniam-Jhaveri,4131,False,Retail - Other,Sole Proprietorship,Jaipur,Rajasthan,2024-05-22 00:00:00,True,SUSPENDED,5333.88,False
MCH9418,"BORA, VENKATESH AND LOKE",5411,False,Grocery,Individual,Bengaluru,Karnataka,2024-05-22 00:00:00,True,SUSPENDED,1520.21,False
MCH3406,"Swamy, Borah and Sampath",5311,False,Retail - Other,Individual,Mumbai,Maharashtra,2024-05-22 03:05:47,True,INACTIVE,438.79,False
MCH7273,De-Gokhale,4131,False,Retail - Other,Sole Proprietorship,Jalandhar,Punjab,2024-05-23 07:01:00,True,ACTIVE,654.26,False
MCH5961,Batra Ltd,5812,False,Restaurants & Food Service,Individual,Jalandhar,Punjab,2024-05-24 00:00:00,True,ACTIVE,608.0,False
MCH8056,"Pai, Doshi and Nath",4814,False,Telecom & Mobile,Private Limited,Lucknow,Uttar Pradesh,2024-05-26 00:00:00,True,ACTIVE,581.34,False
MCH9914,nayar group,5311,False,Department Store,Individual,Amritsar,Punjab,2024-05-26 03:30:00,True,ACTIVE,5811.91,False
MCH3201,BAHL AND SONS,5942,False,Books & Stationery,Sole Proprietorship,Amritsar,Punjab,2024-05-27 00:00:00,True,ACTIVE,576.96,False
MCH8650,Konda Ltd,5999,False,Retail - Other,Sole Proprietorship,Ludhiana,Punjab,2024-05-27 00:00:00,True,ACTIVE,578.35,False
MCH3095,HANS-SHAN,5999,False,Retail - Other,Partnership,Kolkata,West Bengal,2024-05-28 00:00:00,True,ACTIVE,1208.82,False
MCH3539,"Korpal, Nair and Chana",5699,False,Apparel & Fashion,Sole Proprietorship,Mumbai,Maharashtra,2024-05-29 00:00:00,True,CLOSED,2681.05,False
MCH6639,Sandal Group,5812,False,Restaurants & Food Service,Sole Proprietorship,Amritsar,Punjab,2024-05-29 07:36:20,True,ACTIVE,3334.16,False
MCH2471,Das Group,5942,False,Books & Stationery,Individual,Jalandhar,Punjab,2024-05-30 00:00:00,True,ACTIVE,3177.16,False
MCH2118,Jani-Subramaniam,5942,False,Books & Stationery,Partnership,Ludhiana,Punjab,2024-05-30 00:00:00,True,ACTIVE,1546.09,False
MCH6863,Mani Group,5311,False,Department Store,Individual,Jaipur,Rajasthan,2024-05-30 00:00:00,True,ACTIVE,2985.0,False
MCH4507,Bassi-Merchant,5812,False,Restaurants & Food Service,Sole Proprietorship,Chennai,Tamil Nadu,2024-05-30 00:00:00,True,ACTIVE,3598.7,False
MCH2428,Suresh-Varma,4814,False,Telecom & Mobile,Private Limited,Hyderabad,Telangana,2024-05-31 00:00:00,True,ACTIVE,949.0,False
MCH7997,"Rattan, Naik and Singh",5999,False,Retail - Other,Individual,Pune,Maharashtra,2024-05-31 14:52:38,True,ACTIVE,397.79,True
MCH1075,Lala PLC,4814,False,Telecom & Mobile,Individual,Pune,Maharashtra,2024-06-01 00:00:00,True,SUSPENDED,1162.41,False
MCH4298,Jain Group,4814,False,Telecom & Mobile,Private Limited,Delhi,Delhi,2024-06-01 00:00:00,True,CLOSED,316.99,False
MCH5169,Kurian-Narayan,5942,False,Books & Stationery,Individual,Jalandhar,Punjab,2024-06-01 00:00:00,True,ACTIVE,1621.49,False
MCH5305,taneja inc,7011,False,Hotel & Lodging,Sole Proprietorship,Chennai,Tamil Nadu,2024-06-01 00:00:00,True,ACTIVE,1731.48,False
MCH6466,Randhawa LLC,5311,False,Retail - Other,Individual,Pune,Maharashtra,2024-06-03 00:00:00,True,ACTIVE,3082.9,False
MCH5790,Devi and Sons,5942,False,Books & Stationery,Partnership,Jaipur,Rajasthan,2024-06-03 01:35:36,True,ACTIVE,8961.2,False
MCH5972,Mane Ltd,5942,False,Books & Stationery,Individual,Amritsar,Punjab,2024-06-03 07:02:00,True,ACTIVE,644.97,False
MCH7127,"Chhabra, Dayal and Sood",5699,False,Apparel & Fashion,Individual,Amritsar,Punjab,2024-06-05 00:00:00,True,ACTIVE,1738.0,False
MCH4651,Bhat-Kamdar,5999,False,Retail - Other,Sole Proprietorship,Hyderabad,Telangana,2024-06-05 00:00:00,True,ACTIVE,718.3,False
MCH5500,"Dubey, Tandon and Batta",4814,False,Telecom & Mobile,Sole Proprietorship,Lucknow,Uttar Pradesh,2024-06-06 00:00:00,True,ACTIVE,2211.38,False
MCH7502,GOKHALE LLC,5311,False,Department Store,Individual,Amritsar,Punjab,2024-06-07 00:00:00,True,ACTIVE,1185.45,False
MCH5190,Karpe Inc,5942,False,Books & Stationery,Sole Proprietorship,Delhi,Delhi,2024-06-07 13:34:28,True,ACTIVE,2042.93,False
MCH5433,Subramanian PLC,5699,False,Apparel & Fashion,Partnership,Ludhiana,Punjab,2024-06-07 19:30:00,True,ACTIVE,673.68,False
MCH3882,Kannan PLC,5912,False,Pharmacy & Medical,Individual,Pune,Maharashtra,2024-06-08 00:00:00,True,ACTIVE,1470.9,False
MCH5242,Mishra-Dua,5311,False,Department Store,Individual,Mumbai,Maharashtra,2024-06-08 00:00:00,True,ACTIVE,3063.29,True
MCH5215,Tank-Golla,5999,False,Retail - Other,Individual,Hyderabad,Telangana,2024-06-08 02:20:00,True,ACTIVE,1953.0,False
MCH6572,"Sawhney, Bala and Krish",7011,False,Hotel & Lodging,Individual,Hyderabad,Telangana,2024-06-08 05:53:00,True,INACTIVE,874.21,False
MCH3255,"Shah, Kala and Sarraf",7011,False,Hotel & Lodging,Private Limited,Jalandhar,Punjab,2024-06-09 00:00:00,True,ACTIVE,807.0,False
MCH2313,gulati llc,5999,False,Retail - Other,Private Limited,Kolkata,West Bengal,2024-06-09 00:00:00,True,CLOSED,3231.31,True
MCH1441,"Kakar, Parsa and Sodhi",5999,False,Retail - Other,Partnership,Lucknow,Uttar Pradesh,2024-06-09 00:00:00,True,ACTIVE,1723.15,False
MCH3564,Chadha-Sarin,5812,False,Restaurants & Food Service,Individual,Lucknow,Uttar Pradesh,2024-06-09 00:00:00,True,ACTIVE,506.02,False
MCH9393,Vala-Bahri,4814,False,Telecom & Mobile,Sole Proprietorship,Kolkata,West Bengal,2024-06-09 10:37:28,True,SUSPENDED,1926.43,False
MCH3327,Balay Ltd,5912,False,Pharmacy & Medical,Partnership,Amritsar,Punjab,2024-06-10 00:00:00,True,ACTIVE,799.92,False
MCH4835,Hari Inc,5912,False,Pharmacy & Medical,Individual,Hyderabad,Telangana,2024-06-10 00:00:00,True,ACTIVE,348.86,False
MCH9458,"Basak, Natarajan and Golla",4814,False,Telecom & Mobile,Individual,Mumbai,Maharashtra,2024-06-10 13:29:00,True,ACTIVE,1528.67,False
MCH7432,Agate PLC,5812,False,Restaurants & Food Service,Individual,Chennai,Tamil Nadu,2024-06-11 00:00:00,True,ACTIVE,88.41,False
MCH5137,Bath-Keer,4814,False,Telecom & Mobile,Private Limited,Bengaluru,Karnataka,2024-06-11 00:00:00,True,SUSPENDED,634.0,False
MCH1592,Cherian-Bhavsar,7011,False,Hotel & Lodging,Sole Proprietorship,Mumbai,Maharashtra,2024-06-12 00:00:00,True,ACTIVE,2941.81,False
MCH7870,Sahota-Chand,5311,False,Department Store,Sole Proprietorship,Delhi,Delhi,2024-06-12 00:00:00,True,ACTIVE,1123.31,False
MCH8923,Choudhury Group,5912,False,Pharmacy & Medical,Individual,Jaipur,Rajasthan,2024-06-12 00:00:00,True,INACTIVE,2880.15,False
MCH6541,"Mahal, Panchal and Doshi",5912,False,Pharmacy & Medical,Individual,Mumbai,Maharashtra,2024-06-12 16:15:10,True,ACTIVE,307.0,False
MCH6853,Prashad PLC,7011,False,Hotel & Lodging,Private Limited,Delhi,Delhi,2024-06-13 00:00:00,True,ACTIVE,410.64,False
MCH3849,Das-Ratta,4814,False,Telecom & Mobile,Individual,Chennai,Tamil Nadu,2024-06-13 00:11:00,True,ACTIVE,4368.0,False
MCH9145,"Naik, Bhargava and Cherian",5912,False,Pharmacy & Medical,Partnership,Lucknow,Uttar Pradesh,2024-06-13 09:31:54,True,ACTIVE,1754.6,False
MCH5478,"Prashad, Tripathi and Bala",4814,False,Telecom & Mobile,Private Limited,Jaipur,Rajasthan,2024-06-14 00:00:00,True,ACTIVE,3789.33,False
MCH8451,"KALA, PRADHAN AND HAYRE",5812,False,Restaurants & Food Service,Partnership,Hyderabad,Telangana,2024-06-14 00:00:00,True,ACTIVE,1874.56,False
MCH4364,SASTRY-SHETTY,4131,False,Transportation & Travel,Sole Proprietorship,Kolkata,West Bengal,2024-06-14 00:00:00,True,ACTIVE,1128.0,False
MCH9174,"Chander, Goswami and Butala",7011,False,Hotel & Lodging,Partnership,Jalandhar,Punjab,2024-06-14 12:24:00,True,ACTIVE,914.67,False
MCH1514,"Lata, Raja and Parsa",5311,False,Retail - Other,Private Limited,Jalandhar,Punjab,2024-06-14 17:26:04,True,ACTIVE,553.18,False
MCH1561,Gera-Kota,5942,False,Books & Stationery,Sole Proprietorship,Jaipur,Rajasthan,2024-06-15 00:00:00,True,INACTIVE,530.0,False
MCH6282,"Chacko, Chakrabarti and Suresh",5411,False,Grocery,Private Limited,Jaipur,Rajasthan,2024-06-16 00:00:00,True,ACTIVE,1078.0,False
MCH1185,"Buch, Barad and Toor",5999,False,Retail - Other,Partnership,Jalandhar,Punjab,2024-06-16 00:00:00,True,ACTIVE,2955.34,False
MCH5389,sem llc,4131,False,Retail - Other,Partnership,Jaipur,Rajasthan,2024-06-16 06:06:18,True,ACTIVE,342.38,False
MCH8598,"Raghavan, Nadig and Karpe",5812,False,Restaurants & Food Service,Sole Proprietorship,Pune,Maharashtra,2024-06-16 14:32:56,True,ACTIVE,1385.16,False
MCH6165,Sibal-Bora,7011,False,Hotel & Lodging,Sole Proprietorship,Jaipur,Rajasthan,2024-06-17 04:49:02,True,ACTIVE,820.87,True
MCH1034,DEVI-CHAUDHARI,7011,False,Hotel & Lodging,Private Limited,Delhi,Delhi,2024-06-17 22:15:00,True,ACTIVE,243.38,False
MCH4848,"Borra, Balakrishnan and Chad",5699,False,Apparel & Fashion,Partnership,Delhi,Delhi,2024-06-18 00:00:00,True,ACTIVE,3072.49,False
MCH2921,Bakshi-Narayanan,7011,False,Hotel & Lodging,Private Limited,Lucknow,Uttar Pradesh,2024-06-18 00:00:00,True,ACTIVE,6327.48,True
MCH3795,Sinha-Ramesh,4814,False,Telecom & Mobile,Partnership,Hyderabad,Telangana,2024-06-19 00:00:00,True,ACTIVE,1083.1,False
MCH6843,"Thakkar, Date and Balasubramanian",5699,False,Apparel & Fashion,Individual,Mumbai,Maharashtra,2024-06-19 00:00:00,True,ACTIVE,2750.74,False
MCH7661,Pal-Atwal,7011,False,Hotel & Lodging,Partnership,Kolkata,West Bengal,2024-06-20 00:00:00,True,ACTIVE,1304.11,False
MCH1491,Tripathi Ltd,5699,False,Apparel & Fashion,Private Limited,Kolkata,West Bengal,2024-06-20 00:00:00,True,ACTIVE,1820.04,True
MCH3889,Bhagat-Sarna,7011,False,Hotel & Lodging,Sole Proprietorship,Kolkata,West Bengal,2024-06-21 09:31:16,True,ACTIVE,2088.06,False
MCH6326,"Barad,MurtyandTella",5942,False,Books & Stationery,Private Limited,Chennai,Tamil Nadu,2024-06-22 18:08:00,True,ACTIVE,671.62,True
MCH4435,"Shere, Jain and Luthra",5999,False,Retail - Other,Private Limited,Chennai,Tamil Nadu,2024-06-23 00:00:00,True,ACTIVE,894.0,False
MCH4006,Thakur-Narayan,5411,False,Grocery,Private Limited,Amritsar,Punjab,2024-06-23 00:00:00,True,CLOSED,282.17,False
MCH5114,Lal Group,5411,False,Grocery,Private Limited,Bengaluru,Karnataka,2024-06-23 01:46:15,True,ACTIVE,1143.5,False
MCH1071,ShankarGroup,7011,False,Hotel & Lodging,Individual,Mumbai,Maharashtra,2024-06-23 13:38:43,True,ACTIVE,389.19,True
MCH9744,Walia Inc,5942,False,Books & Stationery,Sole Proprietorship,Bengaluru,Karnataka,2024-06-24 00:00:00,True,SUSPENDED,574.28,False
MCH4948,Dass-Dhaliwal,5812,False,Restaurants & Food Service,Partnership,Jalandhar,Punjab,2024-06-25 00:00:00,True,ACTIVE,1356.31,True
MCH9278,Pant PLC,5942,False,Books & Stationery,Partnership,Bengaluru,Karnataka,2024-06-25 23:31:00,True,ACTIVE,822.0,False
MCH2695,Patil Inc,5411,False,Grocery,Partnership,Pune,Maharashtra,2024-06-26 00:00:00,True,ACTIVE,792.09,False
MCH6107,PILLAY LLC,5999,False,Retail - Other,Sole Proprietorship,Jalandhar,Punjab,2024-06-27 00:00:00,True,ACTIVE,1844.34,False
MCH9949,Balan LLC,5411,False,Grocery,Private Limited,Amritsar,Punjab,2024-06-27 00:00:00,True,ACTIVE,2493.77,False
MCH1952,Madan Inc,5942,False,Books & Stationery,Partnership,Chennai,Tamil Nadu,2024-06-28 00:00:00,True,INACTIVE,1643.17,False
MCH7751,"Vig, Iyer and Andra",5311,False,Retail - Other,Partnership,Pune,Maharashtra,2024-06-28 00:00:00,True,SUSPENDED,590.58,False
MCH8490,SEKHON-CHADHA,5699,False,Apparel & Fashion,Sole Proprietorship,Delhi,Delhi,2024-06-28 00:00:00,True,CLOSED,694.05,True
MCH7394,Dhar-Saxena,5311,False,Department Store,Individual,Lucknow,Uttar Pradesh,2024-06-28 00:00:00,True,ACTIVE,1562.3,False
MCH2345,"Kibe, Verma and Koshy",4814,False,Telecom & Mobile,Individual,Bengaluru,Karnataka,2024-06-28 00:00:00,True,ACTIVE,808.61,False
MCH7003,"Koshy, Samra and Chana",5942,False,Books & Stationery,Private Limited,Jalandhar,Punjab,2024-06-29 00:00:00,True,SUSPENDED,776.99,False
MCH7021,"dewan, banerjee and purohit",7011,False,Hotel & Lodging,Sole Proprietorship,Bengaluru,Karnataka,2024-07-01 00:00:00,True,ACTIVE,969.81,False
MCH4863,GILL PLC,5812,False,Restaurants & Food Service,Individual,Hyderabad,Telangana,2024-07-01 00:00:00,True,ACTIVE,552.87,False
MCH7395,Bose and Sons,7011,False,Hotel & Lodging,Individual,Bengaluru,Karnataka,2024-07-01 00:00:00,True,ACTIVE,431.0,False
MCH5079,Ramaswamy-Trivedi,5311,False,Department Store,Private Limited,Bengaluru,Karnataka,2024-07-01 00:00:00,True,SUSPENDED,549.02,False
MCH8076,"Sani, Sanghvi and Butala",5311,False,Department Store,Individual,Ludhiana,Punjab,2024-07-02 00:00:00,True,ACTIVE,470.52,False
MCH4984,"Aurora, Mohan and Jain",4814,False,Telecom & Mobile,Sole Proprietorship,Jaipur,Rajasthan,2024-07-02 00:00:00,True,ACTIVE,1500.11,True
MCH6814,Gara-Seth,4814,False,Telecom & Mobile,Private Limited,Jaipur,Rajasthan,2024-07-02 00:00:00,True,ACTIVE,1223.19,True
MCH6889,Vala PLC,5311,False,Department Store,Sole Proprietorship,Ludhiana,Punjab,2024-07-03 00:00:00,True,ACTIVE,2028.13,False
MCH2076,Chad Ltd,5942,False,Books & Stationery,Sole Proprietorship,Jalandhar,Punjab,2024-07-03 02:08:00,True,ACTIVE,579.16,False
MCH1138,"Shan,BuchandTank",5942,False,Books & Stationery,Sole Proprietorship,Bengaluru,Karnataka,2024-07-03 21:25:00,True,ACTIVE,1369.64,False
MCH1663,"Edwin, Kala and Barad",4131,False,Retail - Other,Individual,Chennai,Tamil Nadu,2024-07-04 00:00:00,True,ACTIVE,449.21,False
MCH3908,Kanda LLC,5999,False,Retail - Other,Sole Proprietorship,Pune,Maharashtra,2024-07-05 00:00:00,True,ACTIVE,7690.26,True
MCH4356,"Guha, Sheth and Ravi",5912,False,Pharmacy & Medical,Partnership,Kolkata,West Bengal,2024-07-06 00:00:00,True,ACTIVE,2725.51,False
MCH2047,"KALITA, NAGARAJAN AND JOSHI",5999,False,Retail - Other,Individual,Pune,Maharashtra,2024-07-07 00:00:00,True,CLOSED,341.63,False
MCH8678,Dani-Talwar,7011,False,Hotel & Lodging,Partnership,Lucknow,Uttar Pradesh,2024-07-07 00:00:00,True,INACTIVE,393.54,False
MCH3935,Majumdar-Aggarwal,5311,False,Department Store,Private Limited,Delhi,Delhi,2024-07-07 10:50:51,True,ACTIVE,3614.23,False
MCH6268,"Pillay, Borah and Roy",5812,False,Restaurants & Food Service,Sole Proprietorship,Amritsar,Punjab,2024-07-08 00:00:00,True,ACTIVE,1108.0,False
MCH9396,"Solanki, Kara and Saha",7011,False,Hotel & Lodging,Sole Proprietorship,Bengaluru,Karnataka,2024-07-08 07:13:36,True,ACTIVE,1428.59,False
MCH2473,"Gill, Deol and Deep",5411,False,Grocery,Private Limited,Lucknow,Uttar Pradesh,2024-07-09 00:00:00,True,ACTIVE,1433.28,False
MCH5792,"bava, krish and ghose",4131,False,Retail - Other,Partnership,Amritsar,Punjab,2024-07-09 00:00:00,True,SUSPENDED,1136.54,False
MCH9136,Mody Ltd,5411,False,Grocery,Individual,Chennai,Tamil Nadu,2024-07-10 00:00:00,True,ACTIVE,1976.5,False
MCH7709,Sangha LLC,5812,False,Restaurants & Food Service,Sole Proprietorship,Jalandhar,Punjab,2024-07-11 00:00:00,True,ACTIVE,968.83,False
MCH1406,Parmer-Goswami,7011,False,Hotel & Lodging,Private Limited,Bengaluru,Karnataka,2024-07-11 00:00:00,True,ACTIVE,2632.53,False
MCH4744,Tiwari-Bedi,5942,False,Books & Stationery,Sole Proprietorship,Pune,Maharashtra,2024-07-13 00:00:00,True,CLOSED,1636.0,False
MCH9780,"Kibe, Setty and Kaul",5942,False,Books & Stationery,Private Limited,Mumbai,Maharashtra,2024-07-14 00:00:00,True,ACTIVE,3251.18,False
MCH6090,Nigam-Balakrishnan,5942,False,Books & Stationery,Partnership,Jalandhar,Punjab,2024-07-14 00:00:00,True,ACTIVE,3151.0,False
MCH2223,Dhaliwal LLC,4814,False,Telecom & Mobile,Individual,Mumbai,Maharashtra,2024-07-14 16:20:52,True,ACTIVE,543.88,False
MCH3418,Parsa-Parikh,5912,False,Pharmacy & Medical,Partnership,Hyderabad,Telangana,2024-07-15 00:00:00,True,ACTIVE,8725.31,False
MCH9322,"Khosla, Walia and Deep",5311,False,Department Store,Partnership,Kolkata,West Bengal,2024-07-15 00:00:00,True,ACTIVE,1060.15,False
MCH9764,"Chaudhry, Samra and Garde",4814,False,Telecom & Mobile,Private Limited,Jalandhar,Punjab,2024-07-15 00:00:00,True,ACTIVE,4596.71,True
MCH5664,"Om, Kari and Pandit",5812,False,Restaurants & Food Service,Partnership,Hyderabad,Telangana,2024-07-15 00:00:00,True,INACTIVE,6853.27,False
MCH2836,RAI AND SONS,5912,False,Pharmacy & Medical,Private Limited,Chennai,Tamil Nadu,2024-07-15 12:28:59,True,INACTIVE,3262.99,False
MCH1936,"Batra, Ramanathan and Din",5912,False,Pharmacy & Medical,Sole Proprietorship,Hyderabad,Telangana,2024-07-16 00:00:00,True,ACTIVE,143.98,False
MCH6650,Kuruvi11a-G01a,5942,False,Books & Stationery,Private Limited,Bengaluru,Karnataka,2024-07-16 00:00:00,True,INACTIVE,2725.71,False
MCH7258,"om, swaminathan and ray",5699,False,Apparel & Fashion,Private Limited,Jaipur,Rajasthan,2024-07-16 08:10:14,True,INACTIVE,472.89,False
MCH8944,"Zachariah, Ratta and Contractor",5311,False,Department Store,Private Limited,Hyderabad,Telangana,2024-07-16 13:53:35,True,ACTIVE,2179.0,False
MCH1948,"Sundaram, Sami and Jha",4814,False,Telecom & Mobile,Private Limited,Jaipur,Rajasthan,2024-07-17 00:00:00,True,ACTIVE,634.29,False
MCH7062,"Karpe, Sekhon and Memon",5999,False,Retail - Other,Partnership,Chennai,Tamil Nadu,2024-07-18 00:00:00,True,CLOSED,2267.0,False
MCH6718,Chaudry-Ramachandran,4814,False,Telecom & Mobile,Individual,Lucknow,Uttar Pradesh,2024-07-19 00:00:00,True,ACTIVE,1635.83,False
MCH2949,"Mahal, Natt and Ghosh",5999,False,Retail - Other,Partnership,Jaipur,Rajasthan,2024-07-19 00:00:00,True,ACTIVE,2320.74,True
MCH8065,Gandhi-Shanker,4131,False,Retail - Other,Individual,Lucknow,Uttar Pradesh,2024-07-19 12:29:00,True,INACTIVE,674.4,False
MCH4089,Mistry and Sons,5411,False,Grocery,Sole Proprietorship,Mumbai,Maharashtra,2024-07-20 00:00:00,True,ACTIVE,1563.22,False
MCH3513,"Gade, Raghavan and Ben",5942,False,Books & Stationery,Individual,Chennai,Tamil Nadu,2024-07-21 08:51:00,True,INACTIVE,1116.95,False
MCH7890,contractor plc,7011,False,Hotel & Lodging,Partnership,Chennai,Tamil Nadu,2024-07-21 17:41:07,True,INACTIVE,652.34,True
MCH2498,Peri-Sachdeva,7011,False,Hotel & Lodging,Individual,Lucknow,Uttar Pradesh,2024-07-22 00:00:00,True,ACTIVE,1576.69,False
MCH2085,KALA-SHAH,4131,False,Transportation & Travel,Private Limited,Pune,Maharashtra,2024-07-22 00:00:00,True,ACTIVE,3590.82,False
MCH4989,din-bhatia,5912,False,Pharmacy & Medical,Sole Proprietorship,Amritsar,Punjab,2024-07-22 00:00:00,True,ACTIVE,2169.45,False
MCH8238,"Lala, Seth and Tak",5699,False,Apparel & Fashion,Partnership,Jaipur,Rajasthan,2024-07-22 00:00:00,True,ACTIVE,952.06,False
MCH3214,Dubey Inc,4131,False,Transportation & Travel,Individual,Bengaluru,Karnataka,2024-07-24 00:45:00,True,ACTIVE,2052.0,False
MCH1350,"KRISHNAMURTHY, DUTT AND SURA",4814,False,Telecom & Mobile,Partnership,Mumbai,Maharashtra,2024-07-25 00:00:00,True,ACTIVE,1360.18,False
MCH5260,"Memon, Ben and Sant",5912,False,Pharmacy & Medical,Sole Proprietorship,Jalandhar,Punjab,2024-07-25 00:00:00,True,ACTIVE,1467.0,False
MCH4652,Mistry Inc,5812,False,Restaurants & Food Service,Private Limited,Ludhiana,Punjab,2024-07-25 18:24:49,True,ACTIVE,3458.11,False
MCH4245,Dua Group,4131,False,Transportation & Travel,Partnership,Ludhiana,Punjab,2024-07-25 18:42:24,True,ACTIVE,323.1,False
MCH9234,"Jhaveri, Chandran and Shukla",7011,False,Hotel & Lodging,Partnership,Lucknow,Uttar Pradesh,2024-07-26 00:00:00,True,ACTIVE,762.04,False
MCH7422,Divan-Vaidya,5942,False,Books & Stationery,Individual,Jaipur,Rajasthan,2024-07-26 13:42:00,True,SUSPENDED,170.31,False
MCH5444,PRADHAN-NAIR,5999,False,Retail - Other,Sole Proprietorship,Lucknow,Uttar Pradesh,2024-07-27 00:00:00,True,ACTIVE,372.0,False
MCH2436,"Bhagat, Amble and Dixit",4131,False,Transportation & Travel,Individual,Lucknow,Uttar Pradesh,2024-07-27 10:21:56,True,ACTIVE,2085.74,False
MCH6511,"Doctor, Sur and Badal",5411,False,Grocery,Sole Proprietorship,Pune,Maharashtra,2024-07-27 20:57:52,True,ACTIVE,778.51,False
MCH9219,Baria Inc,4814,False,Telecom & Mobile,Sole Proprietorship,Jaipur,Rajasthan,2024-07-29 00:00:00,True,ACTIVE,1931.0,False
MCH2279,Sarma Inc,5912,False,Pharmacy & Medical,Private Limited,Mumbai,Maharashtra,2024-07-29 00:00:00,True,ACTIVE,2197.82,False
MCH8950,Handa Inc,4131,False,Transportation & Travel,Partnership,Mumbai,Maharashtra,2024-07-31 11:02:32,True,ACTIVE,3860.38,False
