complaint_id,txn_id,txn_id_valid_fk,user_id,user_id_valid_fk,merchant_id,merchant_id_valid_fk,transaction_timestamp,reported_timestamp,bank_response_timestamp,timestamps_logically_valid,reporting_delay_days,disputed_amount,disputed_amount_was_negative,disputed_amount_missing,reason_code,reason_code_raw,complaint_text,resolution_status,severity,channel
CBK0001068,TXN00011141,True,USR85237,False,MCH9377,True,2026-01-13 20:39:53,2026-01-14 00:00:00,2026-01-26 00:00:00,True,0.0,1466.29,False,False,SERVICE_NOT_DELIVERED,Merchant Not Delivered,user says upi pin was not entered by them.,CLOSED,MEDIUM,IVR
CBK0000903,TXN00009145,True,USR87189,True,MCH8391,True,2026-01-14 00:00:00,2026-01-14 00:00:00,2026-01-19 18:38:44,True,0.0,1922.11,False,False,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,Customer says transaction was not authorized.,IN_PROGRESS,LOW,IVR
CBK0001360,TXN00018073,True,USR38459,True,MCH1267,True,2026-01-17 05:43:30,2026-01-18 00:00:00,2026-01-30 00:00:00,True,0.0,171.37,False,False,SERVICE_NOT_DELIVERED,Service Not Provided,User claims account was compromised before transaction.,PENDING_BANK,LOW,CALL_CENTER
CBK0002773,TXN00003172,True,USR63475,False,MCH3441,True,2026-02-09 00:00:00,2026-02-11 00:00:00,2026-03-03 00:00:00,True,2.0,3809.65,True,False,AMOUNT_MISMATCH,Wrong Amount,User reports money deducted but merchant denies receiving payment.,OPEN,LOW,CHATBOT
CBK0001595,TXN00019657,True,USR11057,False,MCH7114,False,2026-03-10 01:00:24,2026-03-20 14:00:00,2026-04-13 00:00:00,True,10.0,18735.0,False,False,GENERAL_DISPUTE,customer issue,Merchant service was not delivered after payment.,CLOSED,MEDIUM,APP
CBK0001556,TXN00003293,True,USR34180,False,MCH4663,False,2026-03-09 21:48:00,,2026-03-22 00:00:00,True,,2045.0,False,False,DUPLICATE_DEBIT,Duplicate Debit,User reports money deducted but merchant denies receiving payment.,RESOLVED,MEDIUM,EMAIL
CBK0001298,TXN00007668,True,USR64776,False,MCH6492,True,2026-02-13 00:00:00,2026-02-16 00:00:00,2026-03-02 00:00:00,True,3.0,872.83,False,False,ACCOUNT_TAKEOVER,account hacked,Complaint received after multiple failed attempts.,REJECTED,LOW,IVR
CBK0002671,TXN00018559,True,USR95364,False,MCH3979,False,2026-02-16 00:00:00,2026-02-17 02:27:10,2026-03-14 02:27:10,True,1.0,9404.0,False,False,ACCOUNT_TAKEOVER,ATO,User says UPI PIN was not entered by them.,REJECTED,LOW,CALL_CENTER
CBK0000319,,False,USR75218,True,MCH7937,False,2026-03-23 19:09:00,2026-03-25 00:00:00,2026-04-01 00:00:00,True,1.0,659.11,True,False,AMOUNT_MISMATCH,Wrong Amount,USER REPORTS MONEY DEDUCTED BUT MERCHANT DENIES RECEIVING PAYMENT.,REJECTED,LOW,IVR
CBK0000794,TXN00013962,True,USR28913,False,MCH9984,True,2026-01-12 10:51:00,2026-01-28 00:00:00,,True,15.0,1826.0,False,False,SERVICE_NOT_DELIVERED,not delivered,User claims account was compromised before transaction.,CLOSED,MEDIUM,EMAIL
CBK0000484,TXN00005084,True,USR96003,False,MCH8682,False,2026-03-06 05:20:24,2026-03-08 00:00:00,2026-03-30 23:20:24,True,1.0,12351.07,False,False,SERVICE_NOT_DELIVERED,merchant service issue,Customer says amount was debited twice.,PENDING_BANK,LOW,IVR
CBK0002284,TXN00019560,True,USR71503,True,MCH7874,False,2026-01-17 12:10:09,2026-01-19 00:00:00,2026-02-05 00:00:00,True,1.0,4923.1,False,False,SERVICE_NOT_DELIVERED,not delivered,Complaint received after multiple failed attempts.,IN_PROGRESS,CRITICAL,APP
CBK0001920,TXN00011275,True,USR18736,False,MCH4473,False,2026-02-21 00:00:00,2026-02-17 00:00:00,2026-02-23 12:13:00,False,,10469.69,False,False,ACCOUNT_TAKEOVER,ATO,User claims account was compromised before txn.,IN_PROGRESS,HIGH,APP
CBK0000338,TXN00014545,True,USR52948,False,MCH4069,False,2026-02-28 00:00:00,2026-03-06 00:00:00,,True,6.0,1623.27,False,False,GENERAL_DISPUTE,customer issue,CUSTOMER SAYS AMOUNT WAS DEBITED TWICE.,CLOSED,CRITICAL,CHATBOT
CBK0002530,TXN00008558,True,USR71564,False,MCH4848,True,2026-01-29 00:00:00,2026-02-01 06:28:44,2026-02-17 06:28:44,True,3.0,1053.3,False,False,UNAUTHORIZED_TRANSACTION,unauthorized_transaction,User says UPI PIN was not entered by them. call dropped,CLOSED,HIGH,IVR
CBK0002211,TXN00013107,True,USR37685,True,MCH8309,False,2026-01-17 04:52:50,2026-01-18 00:00:00,2026-01-24 00:00:00,True,0.0,2345.09,False,False,GENERAL_DISPUTE,DUP_DEBIT,Customer complaint text unclear due to poor call center notes.,IN_PROGRESS,HIGH,IVR
CBK0000646,TXN00018578,True,USR49324,False,MCH3174,False,2026-03-01 01:31:22,2026-03-02 00:00:00,2026-03-11 00:00:00,True,0.0,4970.0,False,False,ACCOUNT_TAKEOVER,ATO,User says UPI PIN was not entered by them.,IN_PROGRESS,MEDIUM,CHATBOT
CBK0002328,TXN00016836,True,USR20310,True,MCH6341,False,2026-02-12 16:33:00,2026-02-14 00:00:00,,True,1.0,,False,True,DUPLICATE_DEBIT,Duplicate Debit,Customer says transaction was not authorized.,IN_PROGRESS,MEDIUM,APP
CBK0001817,TXN00010816,True,USR54649,True,MCH5999,True,2026-01-20 00:00:00,2026-01-21 00:00:00,2026-01-27 00:00:00,True,1.0,1622.49,False,False,GENERAL_DISPUTE,dispute raised,Customer complaint text unclear due to poor call center notes.,IN_PROGRESS,CRITICAL,CHATBOT
CBK0000700,TXN00001244,True,USR88147,False,MCH2972,False,2026-02-13 00:00:00,2026-03-31 00:00:00,2026-04-04 00:00:00,True,46.0,1404.94,False,False,SERVICE_NOT_DELIVERED,service failed,User claims account was compromised before transaction.,IN_PROGRESS,MEDIUM,CHATBOT
CBK0000223,TXN00005582,True,USR74418,False,MCH4130,False,2026-02-19 15:03:20,,2026-02-25 03:03:20,True,,16352.81,False,False,FRAUD_SUSPECTED,scam,User claims account was compromised before transaction.,RESOLVED,HIGH,CALL_CENTER
CBK0000775,TXN00004439,True,USR27107,True,MCH7732,False,2026-01-21 00:00:00,2026-01-24 00:00:00,,True,3.0,1706.04,False,False,SERVICE_NOT_DELIVERED,Merchant Not Delivered,Merchant service was not delivered after payment.,REJECTED,HIGH,IVR
CBK0000625,TXN00000101,True,USR93581,False,MCH5578,False,2026-02-16 00:00:00,2026-02-19 00:00:00,,True,3.0,703.07,False,False,SERVICE_NOT_DELIVERED,Merchant Not Delivered,Customer says transaction was not authorized.,RESOLVED,CRITICAL,APP
CBK0001883,TXN00014046,True,USR51538,False,MCH5600,False,2026-03-18 00:00:00,2026-03-20 13:07:18,2026-03-25 00:00:00,True,2.0,4405.58,False,False,SERVICE_NOT_DELIVERED,merchant service issue,User says UPI PIN was not entered by them.,PENDING_BANK,LOW,APP
CBK0000292,,False,USR21921,False,MCH4375,True,2026-03-15 21:06:18,2026-03-21 00:00:00,2026-03-27 00:00:00,True,5.0,,False,True,AMOUNT_MISMATCH,incorrect amount,Complaint received after multiple failed attempts. details missing,IN_PROGRESS,LOW,BRANCH
CBK0001167,TXN00007185,True,USR30821,False,MCH4473,False,2026-03-14 00:00:00,2026-03-15 00:00:00,2026-03-28 06:08:16,True,1.0,,False,True,UNAUTHORIZED_TRANSACTION,unauthorized_transaction,Customer says amount was debited twice.,CLOSED,MEDIUM,IVR
CBK0001821,TXN00015418,True,USR40538,False,MCH3027,False,2026-02-09 00:00:00,2026-02-07 19:59:09,,False,,2520.29,True,False,AMOUNT_MISMATCH,extra amount deducted,Payment made to unknown merchant as per customer statement.,PENDING_BANK,MEDIUM,IVR
CBK0001959,TXN00011213,True,USR97266,False,MCH6311,False,2026-03-23 11:07:04,,,True,,1071.93,False,False,ACCOUNT_TAKEOVER,Account Takeover,Customer complaint text unclear due to poor call center notes.,RESOLVED,LOW,EMAIL
CBK0001011,TXN00016394,True,USR71985,True,MCH8514,False,2026-02-24 05:25:21,2026-03-11 17:25:21,,True,15.0,,False,True,GENERAL_DISPUTE,no service,User reports money deducted but merchant denies receiving payment.,OPEN,HIGH,CHATBOT
CBK0001468,TXN00016367,True,USR57411,True,MCH5305,True,2026-03-12 10:03:31,2026-03-11 00:00:00,,False,,6490.82,False,False,GENERAL_DISPUTE,Customer Dispute,Payment made to unknown merchant as per customer statement.,IN_PROGRESS,MEDIUM,EMAIL
CBK0002451,TXN00008228,True,USR86411,False,MCH8154,True,2026-01-13 05:23:00,2026-01-18 00:00:00,2026-01-29 09:23:00,True,4.0,443.81,True,False,UNAUTHORIZED_TRANSACTION,unauth txn,customer complaint text unclear due to poor call center notes.,RESOLVED,LOW,EMAIL
CBK0000026,TXN00001919,True,USR39089,True,MCH5042,True,2026-03-03 00:00:00,2026-03-05 00:00:00,2026-03-27 22:56:15,True,2.0,1859.77,False,False,GENERAL_DISPUTE,no service,Complaint received after multiple failed attempts.,REJECTED,LOW,IVR
CBK0002558,TXN00011898,True,USR64312,False,MCH7218,True,2026-01-14 19:22:13,2026-01-18 00:00:00,2026-02-04 00:00:00,True,3.0,2771.91,False,False,GENERAL_DISPUTE,DUP_DEBIT,Customer complaint text unclear due to poor call center notes.,REJECTED,LOW,BRANCH
CBK0001307,TXN00008095,True,USR42956,True,MCH9637,True,2026-03-11 05:18:57,2026-03-15 03:18:57,2026-03-26 00:00:00,True,3.0,,False,True,GENERAL_DISPUTE,customer issue,User claims account was compromised before transaction.,IN_PROGRESS,HIGH,BRANCH
CBK0001225,TXN00015094,True,USR34566,False,MCH5674,True,2026-03-03 00:00:00,2026-03-05 00:00:00,,True,2.0,12640.85,False,False,DUPLICATE_DEBIT,double debit,Customer complaint text unclear due to poor call center notes.,PENDING_BANK,LOW,APP
CBK0000822,TXN00005564,True,USR76792,False,MCH6388,True,2026-03-15 00:00:00,2026-03-16 02:35:00,2026-04-08 02:35:00,True,1.0,1858.07,False,False,SERVICE_NOT_DELIVERED,not delivered,Customer says amount was debited twice.,PENDING_BANK,MEDIUM,IVR
CBK0000596,TXN00006654,True,USR37722,False,MCH4208,True,2026-01-02 00:00:00,2026-01-08 17:27:00,,True,6.0,2733.0,False,False,UNAUTHORIZED_TRANSACTION,UNAUTHORISED,User reports money deducted but merchant denies receiving payment.,CLOSED,LOW,CHATBOT
CBK0001259,TXN00012199,True,USR39404,True,MCH2849,True,2026-03-30 00:00:00,2026-04-06 00:00:00,2026-04-13 00:00:00,True,7.0,879.0,False,False,GENERAL_DISPUTE,dispute raised,User claims account was compromised before transaction.,OPEN,LOW,CHATBOT
CBK0001764,TXN00007180,True,USR97480,False,MCH8142,True,2026-01-31 00:00:00,2026-02-01 00:00:00,2026-02-10 00:00:00,True,1.0,671.37,False,False,SERVICE_NOT_DELIVERED,service failed,User reports money deducted but merchant denies receiving payment.,PENDING_BANK,HIGH,EMAIL
CBK0002513,TXN00003753,True,USR11110,False,MCH5076,False,2026-01-03 00:00:00,2026-01-06 09:06:26,2026-01-29 09:06:00,True,3.0,691.4,False,False,GENERAL_DISPUTE,Customer Dispute,Suspicious high-value payment disputed by customer.,PENDING_BANK,MEDIUM,CALL_CENTER
CBK0001370,TXN00017169,True,USR14813,True,MCH6201,False,2026-03-05 07:45:00,2026-03-12 00:00:00,2026-03-14 07:45:00,True,6.0,696.63,False,False,AMOUNT_MISMATCH,amount mismatch,Complaint received after multiple failed attempts.,REJECTED,LOW,BRANCH
CBK0002247,TXN00013006,True,USR65627,False,MCH4411,True,2026-02-19 23:35:31,2026-02-21 00:00:00,2026-03-21 00:00:00,True,1.0,1637.49,True,False,FRAUD_SUSPECTED,FRAUD,User says UPI PIN was not entered by them.,RESOLVED,MEDIUM,APP
CBK0000563,TXN00011206,True,USR97772,True,MCH7503,True,2026-02-17 00:00:00,2026-02-19 20:32:51,2026-02-28 00:00:00,True,2.0,,False,True,DUPLICATE_DEBIT,charged twice,complaint received after multiple failed attempts.,REJECTED,LOW,CHATBOT
CBK0000347,TXN00015951,True,USR35882,False,MCH6839,True,2026-03-01 00:00:00,2026-03-02 22:57:12,2026-03-10 00:00:00,True,1.0,607.62,False,False,FRAUD_SUSPECTED,suspicious transaction,CUSTOMER SAYS AMOUNT WAS DEBITED TWICE.,PENDING_BANK,MEDIUM,CALL_CENTER
CBK0002509,TXN00002022,True,USR85958,False,MCH7739,False,,2026-02-22 16:14:00,2026-03-15 00:00:00,True,,7834.45,False,False,UNAUTHORIZED_TRANSACTION,not done by me,Merchant service was not delivered after payment.,RESOLVED,HIGH,CALL_CENTER
CBK0002177,TXN00018087,True,USR50619,False,MCH1160,False,2026-01-07 00:00:00,2026-01-15 00:00:00,2026-01-22 00:00:00,True,8.0,2152.04,False,False,SERVICE_NOT_DELIVERED,Service Not Provided,CUSTOMER SAYS TRANSACTION WAS NOT AUTHORIZED.,REJECTED,LOW,CALL_CENTER
CBK0001158,TXN00016429,True,USR80809,False,MCH9349,True,2026-01-10 00:00:00,2026-01-12 05:11:00,2026-01-17 05:11:04,True,2.0,276.59,False,False,SERVICE_NOT_DELIVERED,Service Not Provided,Payment made to unknown merchant as per customer statement.,RESOLVED,MEDIUM,BRANCH
CBK0000277,TXN00013423,True,USR88037,True,MCH4048,True,2026-01-11 00:00:00,2026-01-14 07:32:19,,True,3.0,498.7,False,False,SERVICE_NOT_DELIVERED,Service Not Provided,Customer says amount was debited twice.,PENDING_BANK,MEDIUM,APP
CBK0001620,TXN00013592,True,USR47384,True,MCH9347,False,,2026-02-08 00:00:00,2026-02-27 09:15:00,True,,1528.43,False,False,GENERAL_DISPUTE,no service,User says UPI PIN was not entered by them.,CLOSED,LOW,APP
CBK0000264,TXN00012389,True,USR77084,True,MCH4475,True,2026-01-23 11:24:20,2026-01-28 00:00:00,,True,4.0,1247.52,False,False,GENERAL_DISPUTE,DUP_DEBIT,Customer complaint text unclear due to poor call center notes. call dropped,IN_PROGRESS,LOW,EMAIL
CBK0000105,TXN00004321,True,USR86889,False,MCH1166,False,,2026-03-27 00:00:00,2026-04-01 06:28:32,True,,2032.79,False,False,SERVICE_NOT_DELIVERED,not delivered,Customer complaint text unclear due to poor call center notes.,OPEN,LOW,APP
CBK0001461,,False,USR21469,False,MCH3425,False,2026-02-26 00:00:00,2026-02-28 21:04:00,2026-03-24 00:00:00,True,2.0,1041.71,False,False,ACCOUNT_TAKEOVER,Account Takeover,User reports money deducted but merchant denies receiving payment.,IN_PROGRESS,LOW,BRANCH
CBK0000459,TXN00018065,True,USR75856,True,MCH6850,False,2026-02-11 19:04:00,2026-02-14 14:04:54,2026-03-01 14:04:00,True,2.0,4568.57,False,False,FRAUD_SUSPECTED,FRAUD,merchant service was not delivered after payment.,OPEN,LOW,IVR
CBK0001462,TXN00002045,True,USR58805,False,MCH2842,True,2026-03-02 00:00:00,2026-03-01 00:00:00,2026-03-21 12:45:23,False,,3144.27,False,False,UNAUTHORIZED_TRANSACTION,UNAUTHORISED,Suspicious high-value payment disputed by customer.,IN_PROGRESS,MEDIUM,EMAIL
CBK0002257,TXN00041888,False,USR36095,False,MCH2102,True,2026-02-17 00:00:00,,2026-03-15 00:00:00,True,,3064.59,False,False,SERVICE_NOT_DELIVERED,delivery issue,Customer says transaction was not authorized.,REJECTED,HIGH,BRANCH
CBK0002657,TXN00017047,True,USR97927,False,MCH9426,True,2026-01-26 00:00:00,2026-02-05 00:00:00,2026-03-04 00:00:00,True,10.0,1731.53,False,False,FRAUD_SUSPECTED,FRAUD,Complaint received after multiple failed attempts.,IN_PROGRESS,LOW,CALL_CENTER
CBK0000483,,False,USR36499,False,MCH5954,True,2026-03-28 16:40:00,2026-03-31 00:00:00,2026-04-19 15:40:00,True,2.0,2047.0,False,False,SERVICE_NOT_DELIVERED,item not received,User reports money deducted but merchant denies receiving payment.,PENDING_BANK,LOW,APP
CBK0001914,TXN00009715,True,USR93782,False,MCH5614,False,2026-02-12 00:00:00,2026-02-13 03:25:21,2026-02-24 00:00:00,True,1.0,1483.0,False,False,FRAUD_SUSPECTED,Fraud Suspected,Suspicious high-value payment disputed by customer.,OPEN,CRITICAL,APP
CBK0002052,TXN00019589,True,USR55253,True,MCH4612,False,2026-03-16 00:00:00,2026-03-17 00:00:00,,True,1.0,2150.0,False,False,GENERAL_DISPUTE,customer issue,user says upi pin was not entered by them.,RESOLVED,HIGH,EMAIL
CBK0002592,TXN00003766,True,USR79094,False,MCH8315,False,2026-01-17 13:54:40,2026-01-21 00:00:00,2026-01-28 00:00:00,True,3.0,587.08,False,False,ACCOUNT_TAKEOVER,login compromised,Suspicious high-value payment disputed by customer.,PENDING_BANK,MEDIUM,EMAIL
CBK0001281,TXN00018888,True,USR76747,True,MCH3704,False,,2026-04-17 00:00:00,2026-05-04 06:27:57,True,,,False,True,AMOUNT_MISMATCH,amount mismatch,User reports money deducted but merchant denies receiving payment.,REJECTED,MEDIUM,IVR
CBK0001484,TXN00014252,True,USR18345,False,MCH7982,True,2026-03-15 00:00:00,2026-03-10 00:00:00,,False,,5943.18,True,False,GENERAL_DISPUTE,customer issue,Payment made to unknown merchant as per customer statement.,OPEN,CRITICAL,APP
CBK0001969,TXN00002091,True,USR88037,True,MCH7819,False,2026-03-21 00:00:00,2026-03-29 07:59:18,,True,8.0,497.48,False,False,ACCOUNT_TAKEOVER,login compromised,Payment made to unknown merchant as per customer statement.,REJECTED,HIGH,IVR
CBK0000333,TXN00009429,True,USR43447,False,MCH6659,False,2026-03-06 05:06:00,2026-03-13 17:06:24,2026-03-30 00:00:00,True,7.0,1275.75,False,False,SERVICE_NOT_DELIVERED,merchant service issue,Complaint received after multiple failed attempts.,IN_PROGRESS,LOW,APP
CBK0001285,TXN00011614,True,USR22620,False,MCH8730,True,2026-01-25 15:04:08,2026-01-26 00:00:00,2026-02-13 00:00:00,True,0.0,459.43,False,False,DUPLICATE_DEBIT,double debit,Customer says amount was debited twice.,RESOLVED,MEDIUM,CHATBOT
CBK0001834,TXN00009538,True,USR93486,True,MCH1097,True,2026-03-25 23:42:00,2026-03-28 00:00:00,2026-04-12 00:00:00,True,2.0,1124.0,False,False,FRAUD_SUSPECTED,scam,Merchant service was not delivered after payment. call dropped,CLOSED,MEDIUM,EMAIL
CBK0000834,TXN00006801,True,USR60701,False,MCH8625,False,2026-01-04 16:40:24,2026-01-19 00:00:00,,True,14.0,1623.25,True,False,GENERAL_DISPUTE,DUP_DEBIT,CUSTOMER SAYS AMOUNT WAS DEBITED TWICE.,CLOSED,HIGH,IVR
CBK0001644,TXN00015953,True,USR99110,False,MCH2723,True,,2026-03-20 00:00:00,2026-03-31 12:00:12,True,,,False,True,SERVICE_NOT_DELIVERED,Merchant Not Delivered,Merchant service was not delivered after payment.,REJECTED,LOW,CHATBOT
CBK0002357,TXN00009106,True,USR64172,False,MCH7722,False,2026-03-05 00:00:00,2026-03-09 07:38:31,2026-04-05 07:38:31,True,4.0,1104.0,False,False,ACCOUNT_TAKEOVER,ATO,Merchant service was not delivered after payment.,REJECTED,MEDIUM,CHATBOT
CBK0001454,TXN00011270,True,USR25463,False,MCH7713,False,2026-01-12 23:29:29,2026-02-12 00:00:00,2026-03-14 00:00:00,True,30.0,2315.0,False,False,ACCOUNT_TAKEOVER,account hacked,Complaint received after multiple failed attempts.,PENDING_BANK,MEDIUM,IVR
CBK0002467,TXN00018324,True,USR12011,True,MCH6969,False,2026-03-09 02:28:51,2026-03-11 00:00:00,,True,1.0,1624.65,False,False,AMOUNT_MISMATCH,amount mismatch,Customer says amount was debited twice.,IN_PROGRESS,LOW,CALL_CENTER
CBK0001570,TXN00015345,True,USR50434,True,MCH4720,True,2026-03-14 05:36:46,2026-03-21 13:36:00,,True,7.0,891.13,False,False,UNAUTHORIZED_TRANSACTION,not done by me,Payment made to unknown merchant as per customer statement.,RESOLVED,LOW,BRANCH
CBK0000899,TXN00019564,True,USR29187,True,MCH8779,True,2026-03-19 00:00:00,2026-03-20 00:00:00,2026-04-04 08:18:37,True,1.0,17075.88,False,False,DUPLICATE_DEBIT,charged twice,user reports money deducted but merchant denies receiving payment.,IN_PROGRESS,LOW,EMAIL
CBK0001181,TXN00009419,True,USR39500,False,MCH9291,True,2026-03-06 15:17:00,2026-04-21 00:00:00,,True,45.0,16164.46,False,False,SERVICE_NOT_DELIVERED,item not received,Complaint received after multiple failed attempts.,IN_PROGRESS,LOW,IVR
CBK0002788,TXN00007182,True,USR38163,False,MCH5980,True,2026-03-11 00:00:00,2026-03-13 01:58:00,2026-03-24 00:00:00,True,2.0,7942.83,False,False,GENERAL_DISPUTE,complaint,Customer says transaction was not authorized.,IN_PROGRESS,LOW,BRANCH
CBK0000419,TXN00018842,True,USR61484,True,MCH8719,True,2026-03-13 16:46:00,2026-03-29 08:46:00,,True,15.0,1397.32,False,False,AMOUNT_MISMATCH,Wrong Amount,Payment made to unknown merchant as per customer statement.,CLOSED,MEDIUM,EMAIL
CBK0001389,TXN00013530,True,USR54156,False,MCH6601,False,2026-01-09 13:45:32,2026-01-15 00:00:00,,True,5.0,11913.51,False,False,DUPLICATE_DEBIT,Duplicate Debit,Customer says transaction was not authorized.,IN_PROGRESS,LOW,IVR
CBK0000747,TXN00015384,True,USR91399,True,MCH3815,False,2026-02-21 00:00:00,2026-03-04 07:27:02,,True,11.0,452.46,False,False,GENERAL_DISPUTE,dispute raised,user claims account was compromised before transaction.,CLOSED,LOW,CHATBOT
CBK0002757,TXN00002386,True,USR65855,False,MCH2446,False,2026-01-07 14:37:01,2026-01-03 14:37:01,,False,,4215.68,False,False,SERVICE_NOT_DELIVERED,service failed,Customer says amount was debited twice.,PENDING_BANK,LOW,CALL_CENTER
CBK0000332,TXN00005378,True,USR88270,False,MCH4590,False,2026-03-31 00:00:00,2026-05-16 14:52:28,2026-05-16 14:52:28,True,46.0,1274.1,False,False,SERVICE_NOT_DELIVERED,Service Not Provided,Complaint received after multiple failed attempts.,OPEN,MEDIUM,CALL_CENTER
CBK0002051,TXN00008348,True,USR53527,False,MCH2721,False,,2026-01-25 00:00:00,2026-02-23 23:19:00,True,,7413.72,False,False,DUPLICATE_DEBIT,Duplicate Debit,User claims account was compromised before transaction.,REJECTED,CRITICAL,EMAIL
CBK0002634,TXN00017469,True,USR67399,False,MCH4047,True,2026-02-04 00:00:00,2026-02-05 00:00:00,2026-02-20 00:00:00,True,1.0,1016.01,False,False,AMOUNT_MISMATCH,amount mismatch,User reports money deducted but merchant denies receiving payment.,REJECTED,LOW,IVR
CBK0000497,TXN00001489,True,USR78501,False,MCH8779,True,2026-03-22 14:52:27,2026-05-07 01:52:00,2026-05-19 00:00:00,True,45.0,6345.72,False,False,SERVICE_NOT_DELIVERED,not delivered,Merchant service was not delivered after payment.,RESOLVED,HIGH,APP
CBK0001504,TXN00058280,False,USR46847,True,MCH9988,True,,2026-01-31 00:00:00,2026-02-09 22:09:00,True,,834.87,False,False,DUPLICATE_DEBIT,charged twice,User says UPI PIN was not entered by them.,OPEN,MEDIUM,BRANCH
CBK0000746,TXN00006761,True,USR27533,True,MCH9632,True,2026-01-09 00:00:00,2026-01-16 00:00:00,2026-01-25 23:15:33,True,7.0,1870.83,False,False,GENERAL_DISPUTE,DUP_DEBIT,CUSTOMER COMPLAINT TEXT UNCLEAR DUE TO POOR CALL CENTER NOTES.,OPEN,MEDIUM,CHATBOT
